country,region_id,authority_id,auth_name_e,old_park_id,new_park_id
England,E12000009,E06000025,South Gloucestershire,SOUGL_b58b9f6aafec;SOUGL_f1898832e521,ff0b50695624
England,E12000009,E06000025,South Gloucestershire,SOUGL_83d602c2b4d1,29ad9bcd3976
England,E12000009,E06000025,South Gloucestershire,SOUGL_e0fac899fc91;SOUGL_5b9b439b85a2,a3abf2b5e80f
England,E12000009,E06000025,South Gloucestershire,SOUGL_c072d92295a1,deebc028433f
England,E12000009,E06000025,South Gloucestershire,SOUGL_6beea8e7875b;SOUGL_8706292c3201,bb7ff1d76b3d
England,E12000009,E06000025,South Gloucestershire,SOUGL_4bc257041237;SOUGL_3e6a63f2c716,5278e11501ae
England,E12000009,E06000025,South Gloucestershire,SOUGL_1f4cdcc3c85a;SOUGL_9994281d2dab,16e7e13c6d26
England,E12000009,E06000025,South Gloucestershire,SOUGL_599109f59e68;SOUGL_60d137db6b8c,7df9feb4401c
England,E12000009,E06000025,South Gloucestershire,SOUGL_daa3a0f135ae;SOUGL_6beba25aff8c,b4bd05f32bf7
England,E12000009,E06000025,South Gloucestershire,SOUGL_c654eda4d256;SOUGL_3ac0823add6c;SOUGL_9664517fd3e3;SOUGL_cb0a155eb0fa,eae145f437c7
England,E12000009,E06000025,South Gloucestershire,SOUGL_ad62e7d7db67;SOUGL_c93d4e79ef47,d81c0f93f0fe
England,E12000009,E06000025,South Gloucestershire,SOUGL_9b33d3ddaefd,9b52f1c566ec
England,E12000009,E06000025,South Gloucestershire,SOUGL_1bc0d83ceb6a,96340075e5fb
England,E12000009,E06000025,South Gloucestershire,SOUGL_6c8e02d5e2f6,dfbb9a391bd9
England,E12000009,E06000025,South Gloucestershire,SOUGL_7a114561294d,f79ea12fdcd5
England,E12000009,E06000025,South Gloucestershire,SOUGL_a48f2888bd4c;SOUGL_0eccaddc24c2,e32d6bb8ff49
England,E12000009,E06000025,South Gloucestershire,SOUGL_3079f55937ea,c535c49aafdb
England,E12000009,E06000025,South Gloucestershire,SOUGL_307de25050b3;SOUGL_f845122f73f2,c11c4b076e0a
England,E12000009,E06000025,South Gloucestershire,SOUGL_066a1bfe4a36;SOUGL_75b9026da627,bcc50c198059
